%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = Time (ms)
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
164.0, 2483.88, 2617.52, -3703.48, 16514.50, 324.14, -4033.46, 16342.46, 39268.19, 0.00, 0.00, 0.00
168.0, 2463.21, 2595.89, -3731.62, 16481.37, 296.90, -4059.86, 16354.12, 39544.28, 0.00, 0.00, 0.00
172.0, 2481.29, 2616.83, -3703.75, 16420.17, 321.15, -4030.11, 16330.63, 39621.06, 0.00, 0.00, 0.00
176.0, 2527.45, 2646.74, -3667.50, 16443.57, 355.30, -3998.21, 16313.33, 39285.47, 0.00, 0.00, 0.00
180.0, 2502.46, 2619.78, -3702.66, 16515.73, 325.33, -4033.95, 16341.85, 39232.36, 0.00, 0.00, 0.00
184.0, 2464.99, 2594.50, -3734.75, 16492.14, 294.33, -4062.25, 16358.19, 39505.34, 0.00, 0.00, 0.00
188.0, 2473.60, 2607.40, -3715.66, 16428.49, 308.48, -4041.28, 16339.82, 39660.06, 0.00, 0.00, 0.00
192.0, 2522.26, 2639.11, -3672.48, 16433.70, 350.23, -3999.42, 16304.28, 39365.62, 0.00, 0.00, 0.00
196.0, 2525.79, 2632.97, -3683.08, 16513.40, 343.03, -4013.34, 16330.25, 39209.79, 0.00, 0.00, 0.00
200.0, 2477.62, 2601.43, -3723.02, 16510.43, 303.63, -4051.88, 16357.21, 39440.61, 0.00, 0.00, 0.00
204.0, 2475.88, 2604.74, -3717.21, 16443.91, 304.86, -4042.34, 16347.91, 39665.02, 0.00, 0.00, 0.00
208.0, 2535.09, 2632.95, -3678.94, 16426.41, 337.82, -4002.30, 16317.35, 39422.35, 0.00, 0.00, 0.00
212.0, 2506.44, 2622.89, -3688.35, 16500.37, 330.11, -4016.23, 16334.34, 39224.52, 0.00, 0.00, 0.00
216.0, 2466.29, 2591.48, -3724.72, 16519.12, 292.03, -4054.18, 16349.88, 39409.66, 0.00, 0.00, 0.00
220.0, 2462.94, 2592.94, -3723.29, 16458.93, 292.49, -4048.73, 16350.75, 39667.93, 0.00, 0.00, 0.00
224.0, 2507.46, 2632.25, -3671.63, 16421.80, 340.62, -3995.87, 16319.03, 39485.07, 0.00, 0.00, 0.00
228.0, 2526.28, 2638.82, -3664.84, 16493.73, 352.11, -3992.54, 16332.11, 39217.27, 0.00, 0.00, 0.00
232.0, 2494.30, 2606.12, -3704.40, 16524.42, 318.96, -4034.91, 16349.03, 39337.39, 0.00, 0.00, 0.00
236.0, 2475.08, 2602.64, -3713.32, 16473.77, 311.99, -4039.09, 16355.80, 39611.67, 0.00, 0.00, 0.00
240.0, 2491.68, 2623.67, -3684.77, 16418.52, 337.04, -4008.38, 16326.41, 39538.47, 0.00, 0.00, 0.00
244.0, 2515.33, 2631.00, -3673.02, 16471.25, 347.52, -4001.01, 16322.34, 39243.31, 0.00, 0.00, 0.00
248.0, 2489.11, 2597.18, -3712.36, 16517.56, 309.37, -4042.83, 16342.59, 39312.00, 0.00, 0.00, 0.00
252.0, 2461.02, 2587.13, -3728.72, 16472.14, 293.84, -4054.58, 16353.65, 39591.38, 0.00, 0.00, 0.00
256.0, 2492.89, 2620.56, -3689.31, 16418.00, 327.30, -4011.89, 16334.61, 39582.19, 0.00, 0.00, 0.00
260.0, 2540.32, 2640.86, -3666.31, 16463.65, 348.78, -3990.52, 16328.22, 39257.20, 0.00, 0.00, 0.00
264.0, 2510.30, 2605.61, -3712.62, 16521.89, 308.54, -4036.77, 16342.90, 39256.52, 0.00, 0.00, 0.00
268.0, 2441.77, 2583.82, -3735.38, 16486.27, 285.68, -4059.52, 16352.27, 39546.47, 0.00, 0.00, 0.00
272.0, 2471.03, 2607.98, -3702.12, 16423.26, 310.82, -4025.82, 16339.15, 39631.72, 0.00, 0.00, 0.00
276.0, 2509.59, 2629.10, -3675.81, 16441.36, 335.28, -4002.84, 16317.85, 39319.11, 0.00, 0.00, 0.00
280.0, 2496.24, 2605.23, -3706.88, 16509.91, 310.47, -4036.90, 16341.81, 39244.77, 0.00, 0.00, 0.00
284.0, 2463.23, 2584.67, -3735.78, 16496.75, 285.10, -4063.66, 16352.04, 39486.68, 0.00, 0.00, 0.00
288.0, 2474.85, 2602.17, -3712.33, 16439.51, 305.88, -4038.76, 16342.39, 39648.95, 0.00, 0.00, 0.00
292.0, 2510.79, 2632.19, -3676.28, 16437.85, 340.95, -4003.18, 16317.64, 39361.44, 0.00, 0.00, 0.00
296.0, 2510.64, 2620.94, -3690.81, 16519.41, 332.77, -4022.91, 16333.49, 39194.36, 0.00, 0.00, 0.00
300.0, 2475.19, 2592.85, -3727.11, 16517.42, 301.97, -4058.99, 16353.18, 39399.15, 0.00, 0.00, 0.00
304.0, 2459.90, 2590.63, -3730.39, 16448.96, 297.12, -4059.01, 16349.38, 39642.47, 0.00, 0.00, 0.00
308.0, 2501.96, 2623.11, -3686.20, 16421.98, 335.25, -4015.85, 16305.87, 39418.13, 0.00, 0.00, 0.00
312.0, 2510.53, 2618.57, -3691.44, 16497.44, 330.29, -4025.24, 16318.02, 39206.25, 0.00, 0.00, 0.00
316.0, 2474.92, 2585.90, -3727.87, 16517.25, 292.74, -4060.57, 16334.74, 39368.37, 0.00, 0.00, 0.00
320.0, 2463.34, 2587.06, -3727.18, 16461.68, 290.48, -4055.50, 16340.67, 39627.59, 0.00, 0.00, 0.00
324.0, 2515.64, 2623.22, -3685.27, 16420.28, 326.38, -4010.06, 16312.17, 39480.98, 0.00, 0.00, 0.00
328.0, 2508.02, 2630.98, -3679.37, 16478.73, 333.24, -4009.17, 16317.87, 39204.02, 0.00, 0.00, 0.00
332.0, 2463.39, 2593.94, -3717.59, 16510.63, 298.49, -4055.41, 16331.99, 39315.62, 0.00, 0.00, 0.00
336.0, 2459.72, 2589.83, -3724.96, 16465.30, 290.46, -4057.94, 16337.58, 39589.81, 0.00, 0.00, 0.00
340.0, 2486.83, 2620.29, -3685.78, 16414.09, 325.33, -4017.21, 16313.60, 39532.25, 0.00, 0.00, 0.00
344.0, 2510.37, 2630.91, -3671.45, 16462.19, 340.75, -4005.41, 16307.07, 39232.68, 0.00, 0.00, 0.00
348.0, 2487.84, 2600.16, -3706.57, 16511.03, 309.50, -4042.78, 16328.91, 39271.79, 0.00, 0.00, 0.00
352.0, 2454.82, 2582.99, -3730.22, 16475.20, 286.71, -4063.41, 16339.21, 39560.53, 0.00, 0.00, 0.00
356.0, 2473.80, 2609.39, -3696.13, 16408.59, 311.83, -4024.68, 16320.48, 39586.19, 0.00, 0.00, 0.00
360.0, 2507.49, 2625.08, -3670.13, 16440.29, 330.52, -4003.18, 16308.66, 39268.88, 0.00, 0.00, 0.00
364.0, 2485.20, 2594.41, -3705.23, 16501.15, 299.16, -4042.16, 16329.92, 39239.20, 0.00, 0.00, 0.00
368.0, 2453.73, 2580.33, -3730.77, 16482.58, 279.35, -4065.27, 16346.48, 39499.58, 0.00, 0.00, 0.00
372.0, 2465.46, 2601.09, -3705.14, 16421.42, 301.73, -4036.61, 16325.71, 39600.34, 0.00, 0.00, 0.00
376.0, 2497.52, 2620.70, -3678.83, 16431.88, 322.56, -4013.08, 16298.31, 39291.91, 0.00, 0.00, 0.00
380.0, 2477.56, 2590.84, -3713.43, 16498.47, 291.78, -4052.93, 16306.78, 39207.71, 0.00, 0.00, 0.00
384.0, 2437.79, 2556.79, -3752.84, 16478.35, 254.92, -4092.36, 16314.45, 39453.24, 0.00, 0.00, 0.00
388.0, 2446.73, 2571.59, -3738.75, 16411.10, 269.07, -4074.99, 16296.83, 39636.46, 0.00, 0.00, 0.00
392.0, 2508.58, 2609.81, -3695.57, 16406.87, 310.98, -4030.89, 16264.83, 39345.21, 0.00, 0.00, 0.00
396.0, 2474.03, 2590.03, -3711.08, 16486.04, 295.89, -4052.24, 16290.64, 39161.42, 0.00, 0.00, 0.00
400.0, 2432.96, 2549.64, -3753.46, 16488.12, 257.67, -4095.64, 16299.12, 39376.75, 0.00, 0.00, 0.00
404.0, 2427.04, 2557.24, -3751.83, 16424.58, 258.05, -4090.50, 16290.35, 39608.43, 0.00, 0.00, 0.00
408.0, 2464.12, 2591.82, -3712.49, 16393.86, 292.65, -4051.07, 16256.96, 39400.45, 0.00, 0.00, 0.00
412.0, 2478.05, 2589.96, -3715.49, 16463.15, 291.85, -4057.78, 16262.48, 39157.42, 0.00, 0.00, 0.00
416.0, 2448.95, 2562.67, -3748.77, 16491.74, 261.27, -4092.58, 16280.34, 39289.14, 0.00, 0.00, 0.00
420.0, 2428.32, 2554.33, -3759.00, 16436.04, 249.85, -4101.12, 16286.69, 39564.78, 0.00, 0.00, 0.00
424.0, 2455.16, 2578.77, -3725.32, 16380.45, 280.18, -4067.06, 16247.91, 39435.94, 0.00, 0.00, 0.00
428.0, 2470.52, 2578.68, -3725.88, 16445.54, 286.35, -4070.95, 16246.95, 39150.38, 0.00, 0.00, 0.00
432.0, 2421.88, 2532.47, -3781.40, 16475.83, 237.91, -4127.90, 16254.46, 39266.96, 0.00, 0.00, 0.00
436.0, 2398.21, 2527.22, -3792.58, 16425.31, 225.44, -4135.99, 16254.03, 39547.59, 0.00, 0.00, 0.00
440.0, 2428.58, 2561.93, -3753.62, 16368.70, 258.12, -4095.09, 16223.01, 39494.88, 0.00, 0.00, 0.00
444.0, 2459.00, 2579.73, -3732.00, 16413.73, 282.57, -4078.05, 16208.72, 39175.66, 0.00, 0.00, 0.00
448.0, 2434.13, 2552.32, -3767.48, 16469.97, 252.33, -4115.22, 16231.70, 39191.17, 0.00, 0.00, 0.00
452.0, 2406.93, 2529.86, -3797.38, 16427.77, 223.54, -4142.83, 16232.26, 39475.04, 0.00, 0.00, 0.00
456.0, 2441.73, 2550.62, -3770.11, 16361.57, 247.52, -4111.20, 16201.17, 39514.39, 0.00, 0.00, 0.00
460.0, 2445.64, 2579.37, -3736.18, 16390.24, 286.53, -4082.64, 16186.82, 39188.15, 0.00, 0.00, 0.00
464.0, 2422.91, 2550.98, -3771.16, 16461.90, 261.05, -4123.61, 16207.27, 39152.32, 0.00, 0.00, 0.00
468.0, 2391.14, 2518.17, -3804.87, 16435.77, 226.56, -4155.88, 16208.90, 39418.37, 0.00, 0.00, 0.00
472.0, 2402.83, 2537.79, -3779.30, 16371.20, 247.01, -4127.18, 16194.73, 39539.07, 0.00, 0.00, 0.00
476.0, 2441.84, 2571.84, -3740.83, 16382.89, 283.11, -4089.83, 16181.90, 39257.29, 0.00, 0.00, 0.00
480.0, 2434.28, 2551.85, -3763.27, 16455.00, 264.02, -4116.50, 16193.46, 39149.46, 0.00, 0.00, 0.00
484.0, 2403.89, 2526.28, -3791.88, 16453.10, 236.70, -4142.81, 16208.30, 39367.97, 0.00, 0.00, 0.00
488.0, 2401.31, 2531.51, -3778.81, 16390.69, 241.40, -4125.28, 16210.29, 39567.14, 0.00, 0.00, 0.00
492.0, 2449.93, 2572.26, -3729.63, 16378.08, 283.06, -4078.68, 16189.90, 39302.86, 0.00, 0.00, 0.00
